metric,date,mean_value,min_value,max_value,records
temperature,2023-06-07,27.808333333333334,25.4,31.9,24
temperature,2023-06-08,27.270833333333332,25.7,30.5,24
temperature,2023-06-09,27.05,24.9,32.1,24
temperature,2023-06-10,27.745833333333334,23.9,33.9,24
temperature,2023-06-11,22.825,16.1,31.9,24
temperature,2023-06-12,19.604166666666668,18.2,22.2,24
temperature,2023-06-13,35.1,29.3,42.8,24
temperature,2023-06-14,35.625,30.7,42.1,24
temperature,2023-06-15,34.71818181818182,28.5,42.8,22
temperature,2023-06-16,44.1,44.1,44.1,2
temperature,2023-06-17,38.775,29.2,43.9,12
temperature,2023-06-18,37.00909090909091,29.7,43.5,22
temperature,2023-06-19,36.27916666666667,29.2,42.5,24
temperature,2023-06-20,36.095454545454544,29.4,42.7,22
temperature,2023-06-21,33.4,29.3,41.1,23
temperature,2023-06-22,30.641666666666666,24.7,36.6,24
temperature,2023-06-23,27.79565217391304,24.7,31.9,23
temperature,2023-06-24,29.61304347826087,25.9,35.5,23
temperature,2023-06-25,25.808333333333334,24.2,27.8,24
temperature,2023-06-26,25.325,24.3,26.9,24
temperature,2023-06-27,25.570833333333336,24.9,28.7,24
temperature,2023-06-28,25.900000000000002,23.6,28.1,23
temperature,2023-06-29,28.005555555555556,25.6,30.9,18
temperature,2023-06-30,26.7375,24.9,29.0,8
temperature,2023-07-01,16.06086956521739,7.7,25.4,23
temperature,2023-07-02,22.150000000000002,13.8,31.9,24
temperature,2023-07-03,26.827272727272728,20.2,33.6,22
temperature,2023-07-04,28.729166666666668,20.9,37.3,24
temperature,2023-07-05,30.633333333333336,23.1,39.5,24
temperature,2023-07-06,33.82173913043478,27.5,41.3,23
temperature,2023-07-07,26.34166666666667,24.7,27.8,24
temperature,2023-07-08,27.23913043478261,25.5,30.4,23
temperature,2023-07-09,27.254166666666666,25.6,30.8,24
temperature,2023-07-10,26.816666666666666,21.3,34.5,24
temperature,2023-07-11,22.84583333333333,16.7,31.8,24
temperature,2023-07-12,18.820833333333333,17.8,19.9,24
temperature,2023-07-13,28.857894736842102,25.5,33.1,19
temperature,2023-07-14,29.63125,25.6,32.3,16
temperature,2023-07-15,26.458333333333332,24.5,31.6,24
temperature,2023-07-16,27.287499999999998,24.8,32.7,24
temperature,2023-07-17,27.308333333333334,25.5,31.6,24
temperature,2023-07-18,28.758333333333336,25.5,33.5,24
temperature,2023-07-19,29.295833333333334,26.0,34.1,24
temperature,2023-07-20,29.349999999999998,26.4,34.9,24
temperature,2023-07-21,27.900000000000002,25.7,32.8,24
temperature,2023-07-22,28.520833333333332,26.4,33.2,24
temperature,2023-07-23,27.108333333333334,25.2,30.2,24
temperature,2023-07-24,28.525000000000002,26.0,33.0,24
temperature,2023-07-25,30.058333333333334,26.4,35.1,24
temperature,2023-07-26,30.412499999999998,26.7,35.2,24
temperature,2023-07-27,29.425,26.0,33.4,24
temperature,2023-07-28,27.343478260869563,25.0,31.0,23
temperature,2023-07-29,27.795833333333334,24.5,33.7,24
temperature,2023-07-30,28.495833333333334,26.6,30.7,24
temperature,2023-07-31,28.795833333333334,26.5,32.6,24
temperature,2023-08-01,16.3125,8.6,25.4,24
temperature,2023-08-02,22.679166666666664,15.6,30.8,24
temperature,2023-08-03,25.162499999999998,18.8,32.9,24
temperature,2023-08-04,22.977777777777778,21.1,27.6,18
temperature,2023-08-05,30.90416666666667,23.9,39.6,24
temperature,2023-08-06,34.260000000000005,26.8,42.4,20
temperature,2023-08-07,26.904347826086955,25.9,28.7,23
temperature,2023-08-08,27.316666666666666,25.1,30.0,24
temperature,2023-08-09,26.695833333333336,24.3,30.2,24
temperature,2023-08-10,26.958333333333332,21.0,34.9,24
temperature,2023-08-11,22.808333333333334,16.0,31.7,24
temperature,2023-08-12,21.462500000000002,18.2,26.6,24
temperature,2023-08-13,28.679166666666664,24.9,33.2,24
temperature,2023-08-14,27.099999999999998,23.6,31.7,24
temperature,2023-08-15,27.7,24.8,32.1,24
temperature,2023-08-16,28.52916666666667,25.0,33.6,24
temperature,2023-08-17,26.900000000000002,24.7,32.2,24
temperature,2023-08-18,27.025000000000002,24.8,31.9,24
temperature,2023-08-19,26.6375,24.9,30.6,24
temperature,2023-08-20,26.8125,24.4,29.9,24
temperature,2023-08-21,27.25,24.6,31.6,24
temperature,2023-08-22,28.21666666666667,25.5,32.1,24
temperature,2023-08-23,27.579166666666666,25.7,32.9,24
temperature,2023-08-24,26.554166666666664,24.6,30.1,24
temperature,2023-08-25,27.737499999999997,25.2,31.9,24
temperature,2023-08-26,28.1875,24.4,32.5,24
temperature,2023-08-27,28.32083333333333,24.9,33.0,24
temperature,2023-08-28,28.195833333333336,24.5,32.3,24
temperature,2023-08-29,27.170833333333334,23.9,33.0,24
temperature,2023-08-30,26.858333333333334,23.9,34.0,24
temperature,2023-08-31,28.791666666666668,23.8,35.2,24
temperature,2023-09-01,18.56086956521739,10.6,28.5,23
temperature,2023-09-02,22.058333333333334,13.8,31.3,24
temperature,2023-09-03,26.145833333333332,19.0,34.4,24
temperature,2023-09-04,27.599999999999998,20.7,36.5,23
temperature,2023-09-05,31.458333333333332,23.8,39.7,24
temperature,2023-09-06,35.22941176470588,28.3,42.8,17
temperature,2023-09-07,27.34583333333333,25.1,31.3,24
temperature,2023-09-08,28.2625,25.1,32.0,24
temperature,2023-09-09,27.120833333333334,24.6,30.9,24
temperature,2023-09-10,27.808333333333334,22.2,34.8,24
temperature,2023-09-11,22.770833333333332,16.1,32.3,24
temperature,2023-09-12,21.166666666666668,17.1,28.0,24
temperature,2023-09-13,26.820833333333336,23.7,33.3,24
temperature,2023-09-14,27.429166666666664,24.4,32.5,24
temperature,2023-09-15,26.354166666666668,24.1,29.2,24
temperature,2023-09-16,27.070833333333336,25.3,30.2,24
temperature,2023-09-17,27.745833333333334,24.3,32.1,24
temperature,2023-09-18,28.175,25.3,33.8,24
temperature,2023-09-19,28.275000000000002,24.4,33.9,24
temperature,2023-09-20,27.3625,24.1,32.8,24
temperature,2023-09-21,25.645833333333332,23.6,31.5,24
temperature,2023-09-22,25.03333333333333,24.3,25.9,24
temperature,2023-09-23,26.224999999999998,22.8,31.4,24
temperature,2023-09-24,26.479166666666668,24.1,31.6,24
temperature,2023-09-25,26.629166666666666,24.6,32.4,24
temperature,2023-09-26,27.558333333333334,24.7,33.2,24
temperature,2023-09-27,27.787499999999998,24.8,32.3,24
temperature,2023-09-28,27.683333333333334,25.4,32.8,24
temperature,2023-09-29,27.462500000000002,23.9,33.0,24
temperature,2023-09-30,27.47083333333333,24.6,32.9,24
temperature,2023-10-01,19.323809523809523,10.4,29.6,21
temperature,2023-10-02,22.4375,12.9,32.9,24
temperature,2023-10-03,26.291666666666668,19.6,34.0,24
temperature,2023-10-04,28.583333333333332,22.2,36.1,18
temperature,2023-10-05,32.329166666666666,25.4,41.0,24
temperature,2023-10-06,35.28695652173913,29.4,43.9,23
temperature,2023-10-07,27.724999999999998,25.4,31.2,24
temperature,2023-10-08,28.641666666666666,25.3,33.1,24
temperature,2023-10-09,26.6375,24.9,29.3,24
temperature,2023-10-10,27.891666666666666,22.6,34.7,24
temperature,2023-10-11,23.4875,17.1,32.2,24
temperature,2023-10-12,19.529166666666665,14.1,27.3,24
temperature,2023-10-13,27.224999999999998,23.0,33.3,24
temperature,2023-10-14,27.066666666666666,22.9,34.7,24
temperature,2023-10-15,26.195833333333336,20.7,33.9,24
temperature,2023-10-16,25.962500000000002,21.0,34.2,24
temperature,2023-10-17,25.808333333333334,21.0,33.6,24
temperature,2023-10-18,25.84166666666667,20.9,32.3,24
temperature,2023-10-19,25.525000000000002,20.7,31.8,24
temperature,2023-10-20,25.179166666666664,20.6,32.3,24
temperature,2023-10-21,23.15416666666667,20.9,27.6,24
temperature,2023-10-22,23.675,18.3,31.7,24
temperature,2023-10-23,22.912499999999998,17.7,30.5,24
temperature,2023-10-24,23.254166666666666,18.0,30.1,24
temperature,2023-10-25,23.03333333333333,17.1,31.4,24
temperature,2023-10-26,22.858333333333334,16.3,30.9,24
temperature,2023-10-27,22.391666666666666,15.7,30.9,24
temperature,2023-10-28,22.420833333333334,16.1,30.5,24
temperature,2023-10-29,22.666666666666668,16.5,30.4,24
temperature,2023-10-30,22.78333333333333,16.7,30.9,24
temperature,2023-10-31,23.491666666666664,17.5,30.5,24
temperature,2023-11-01,18.860869565217392,11.6,28.4,23
temperature,2023-11-02,23.8625,14.4,34.2,24
temperature,2023-11-03,26.13913043478261,19.3,35.0,23
temperature,2023-11-04,30.162499999999998,21.8,39.0,24
temperature,2023-11-05,31.95,24.4,41.4,24
temperature,2023-11-06,35.4375,28.9,42.0,24
temperature,2023-11-07,28.417391304347827,26.7,31.6,23
temperature,2023-11-08,27.900000000000002,25.9,33.4,24
temperature,2023-11-09,27.825,25.3,32.9,24
temperature,2023-11-10,27.520833333333332,21.8,34.6,24
temperature,2023-11-11,24.208333333333332,18.5,33.5,24
temperature,2023-11-12,18.958333333333332,13.8,26.5,24
temperature,2023-11-13,23.604166666666668,18.7,30.5,24
temperature,2023-11-14,23.025000000000002,18.8,30.0,24
temperature,2023-11-15,22.229166666666668,17.0,30.5,24
temperature,2023-11-16,21.8125,16.5,29.9,24
temperature,2023-11-17,22.879166666666666,17.1,30.6,24
temperature,2023-11-18,23.416666666666668,18.1,30.9,24
temperature,2023-11-19,23.129166666666666,17.6,30.1,24
temperature,2023-11-20,22.995833333333334,17.6,30.4,24
temperature,2023-11-21,22.545833333333334,17.1,30.5,24
temperature,2023-11-22,22.3625,16.5,29.8,24
temperature,2023-11-23,22.120833333333334,17.1,29.3,24
temperature,2023-11-24,21.90416666666667,16.7,28.5,24
temperature,2023-11-25,21.662499999999998,16.4,29.1,24
temperature,2023-11-26,20.854166666666668,15.2,28.7,24
temperature,2023-11-27,19.579166666666666,15.4,24.9,24
temperature,2023-11-28,19.183333333333334,16.7,22.3,24
temperature,2023-11-29,20.833333333333332,16.0,27.9,24
temperature,2023-11-30,23.445833333333336,18.3,30.5,24
temperature,2023-12-01,19.008333333333333,10.8,28.7,24
temperature,2023-12-02,22.525000000000002,15.5,30.5,24
temperature,2023-12-03,27.25,19.8,35.1,24
temperature,2023-12-04,32.652631578947364,23.0,40.2,19
temperature,2023-12-05,31.491666666666664,22.3,40.6,24
temperature,2023-12-06,35.525,29.4,43.6,20
temperature,2023-12-07,28.222727272727273,25.5,32.6,22
temperature,2023-12-08,29.004166666666666,25.6,33.6,24
temperature,2023-12-09,28.233333333333334,23.2,33.5,24
temperature,2023-12-10,27.84166666666667,23.2,34.8,24
temperature,2023-12-11,24.529166666666665,19.9,32.3,24
temperature,2023-12-12,18.912499999999998,14.0,25.8,24
temperature,2023-12-13,19.179166666666667,13.9,26.2,24
temperature,2023-12-14,18.7,13.1,26.4,24
temperature,2023-12-15,18.370833333333334,11.7,27.1,24
temperature,2023-12-16,18.041666666666668,11.9,26.4,24
temperature,2023-12-17,18.283333333333335,12.4,27.0,24
temperature,2023-12-18,17.275000000000002,12.4,25.0,24
temperature,2023-12-19,16.26086956521739,10.8,24.9,23
temperature,2023-12-20,16.370833333333334,10.0,24.4,24
temperature,2023-12-21,17.266666666666666,11.6,26.0,24
temperature,2023-12-22,17.716666666666665,11.5,26.6,24
temperature,2023-12-23,18.670833333333334,14.0,25.6,24
temperature,2023-12-24,18.558333333333334,12.8,26.2,24
temperature,2023-12-25,19.741666666666667,14.0,28.3,24
temperature,2023-12-26,19.8125,13.6,28.3,24
temperature,2023-12-27,19.537499999999998,13.6,27.7,24
temperature,2023-12-28,19.195833333333333,13.5,27.1,24
temperature,2023-12-29,19.337500000000002,14.1,27.2,24
temperature,2023-12-30,19.795833333333334,14.7,27.4,24
temperature,2023-12-31,19.754166666666666,15.2,27.3,24
temperature,2024-01-01,19.508333333333333,13.3,26.7,24
temperature,2024-01-02,21.620833333333334,17.0,26.7,24
temperature,2024-01-03,25.370833333333334,17.6,34.8,24
temperature,2024-01-04,30.695833333333336,23.4,38.0,24
temperature,2024-01-05,32.9125,25.0,42.0,24
temperature,2024-01-06,37.63333333333333,31.7,45.8,24
temperature,2024-01-07,25.916666666666668,24.0,28.6,24
temperature,2024-01-08,31.349999999999998,27.8,36.0,24
temperature,2024-01-09,28.916666666666668,25.6,32.3,24
temperature,2024-01-10,29.125,26.0,34.1,24
temperature,2024-01-11,25.79565217391304,19.0,34.7,23
temperature,2024-01-12,21.255000000000003,16.9,26.7,20
temperature,2024-01-13,20.287499999999998,13.2,28.7,24
temperature,2024-01-14,20.287499999999998,13.6,27.7,24
temperature,2024-01-15,19.979166666666668,14.5,27.4,24
temperature,2024-01-16,19.091666666666665,12.4,26.7,24
temperature,2024-01-17,20.091666666666665,14.8,26.7,24
temperature,2024-01-18,19.541666666666668,16.9,23.1,24
temperature,2024-01-19,17.366666666666667,14.3,21.7,24
temperature,2024-01-20,16.787499999999998,12.8,20.7,24
temperature,2024-01-21,18.808333333333334,14.8,24.9,24
temperature,2024-01-22,18.275000000000002,12.1,25.3,24
temperature,2024-01-23,16.433333333333334,14.9,18.4,24
temperature,2024-01-24,18.175,14.2,24.0,24
temperature,2024-01-25,16.8375,10.7,24.7,24
temperature,2024-01-26,17.191666666666666,10.3,25.9,24
temperature,2024-01-27,17.843478260869563,10.6,25.9,23
temperature,2024-01-28,18.98695652173913,11.2,27.4,23
temperature,2024-01-29,19.6375,12.5,28.4,24
temperature,2024-01-30,20.741666666666667,15.1,28.4,24
temperature,2024-01-31,20.370833333333334,15.3,26.9,24
temperature,2024-02-01,19.808333333333334,14.4,27.7,24
temperature,2024-02-02,22.3875,16.5,30.1,24
temperature,2024-02-03,24.825,19.3,32.1,24
temperature,2024-02-04,30.183333333333334,21.6,39.0,24
temperature,2024-02-05,31.704166666666666,23.0,40.2,24
temperature,2024-02-06,33.59583333333333,29.2,42.9,24
temperature,2024-02-07,26.477272727272727,23.9,28.5,22
temperature,2024-02-08,29.772727272727273,25.2,35.5,22
temperature,2024-02-09,28.3,26.3,31.8,23
temperature,2024-02-10,28.882608695652173,24.7,33.6,23
temperature,2024-02-11,26.356521739130436,19.7,33.6,23
temperature,2024-02-12,21.65909090909091,20.4,23.7,22
temperature,2024-02-13,22.84583333333333,18.5,28.9,24
temperature,2024-02-14,23.754166666666666,17.7,30.0,24
temperature,2024-02-15,24.34583333333333,19.9,30.5,24
temperature,2024-02-16,24.008333333333336,18.5,30.8,24
temperature,2024-02-17,24.066666666666666,17.3,31.4,24
temperature,2024-02-18,25.818181818181817,18.5,31.5,22
temperature,2024-02-19,31.5,31.5,31.5,24
temperature,2024-02-20,31.5,31.5,31.5,23
temperature,2024-02-21,26.52916666666667,17.4,33.5,24
temperature,2024-02-22,24.708333333333332,17.6,31.8,24
temperature,2024-02-23,23.333333333333332,17.9,29.8,24
temperature,2024-02-24,23.21666666666667,17.5,30.1,24
temperature,2024-02-25,22.825,18.2,28.4,24
temperature,2024-02-26,23.933333333333334,19.9,29.1,24
temperature,2024-02-27,24.2375,19.5,31.8,24
temperature,2024-02-28,23.441666666666666,18.1,30.5,24
temperature,2024-02-29,24.065217391304348,18.0,31.7,23
temperature,2024-03-01,20.095833333333335,15.0,27.3,24
temperature,2024-03-02,20.974999999999998,14.3,29.3,24
temperature,2024-03-03,25.116666666666664,20.3,31.7,24
temperature,2024-03-04,30.787499999999998,23.8,39.7,24
temperature,2024-03-05,31.599999999999998,23.3,40.6,24
temperature,2024-03-06,33.233333333333334,27.5,41.2,24
temperature,2024-03-07,28.066666666666666,24.0,32.9,24
temperature,2024-03-08,24.566666666666666,23.9,25.1,24
temperature,2024-03-09,28.212500000000002,26.0,32.3,24
temperature,2024-03-10,29.143478260869564,25.2,35.1,23
temperature,2024-03-11,25.0625,19.5,32.3,24
temperature,2024-03-12,23.880000000000003,20.6,29.9,20
temperature,2024-03-13,28.541666666666668,21.2,37.2,24
temperature,2024-03-14,28.041666666666668,22.5,36.7,24
temperature,2024-03-15,27.554166666666664,19.4,37.0,24
temperature,2024-03-16,27.1375,20.6,35.5,24
temperature,2024-03-17,25.65416666666667,19.7,32.8,24
temperature,2024-03-18,23.941666666666666,20.1,31.4,24
temperature,2024-03-19,21.40833333333333,16.0,27.1,24
temperature,2024-03-20,21.195833333333333,17.5,27.6,24
temperature,2024-03-21,22.854166666666668,15.1,31.4,24
temperature,2024-03-22,25.2,19.2,32.7,24
temperature,2024-03-23,26.78333333333333,18.4,35.4,24
temperature,2024-03-24,28.025000000000002,20.3,35.7,24
temperature,2024-03-25,26.529166666666665,21.9,35.9,24
temperature,2024-03-26,27.429166666666664,20.9,35.5,24
temperature,2024-03-27,28.72083333333333,20.8,36.3,24
temperature,2024-03-28,30.162499999999998,23.1,38.0,24
temperature,2024-03-29,30.983333333333334,23.6,38.5,24
temperature,2024-03-30,30.65416666666667,25.9,37.4,24
temperature,2024-03-31,29.454166666666666,22.4,36.6,24
temperature,2024-04-01,20.325,14.8,27.4,24
temperature,2024-04-02,21.620833333333334,13.6,30.0,24
temperature,2024-04-03,25.59166666666667,21.2,31.0,24
temperature,2024-04-04,31.375,23.7,40.0,24
temperature,2024-04-05,32.625,24.5,41.7,24
temperature,2024-04-06,33.199999999999996,27.7,42.5,24
temperature,2024-04-07,26.058333333333334,24.4,29.0,24
temperature,2024-04-08,26.320833333333336,24.8,27.9,24
temperature,2024-04-09,28.520833333333332,25.4,33.2,24
temperature,2024-04-10,27.479166666666668,23.7,34.6,24
temperature,2024-04-11,23.713043478260868,17.7,31.8,23
temperature,2024-04-12,23.321052631578947,17.2,31.0,19
temperature,2024-04-13,26.95,20.8,34.9,24
temperature,2024-04-14,29.208333333333332,22.5,36.9,24
temperature,2024-04-15,30.629166666666666,23.9,39.1,24
temperature,2024-04-16,30.724999999999998,24.6,40.1,24
temperature,2024-04-17,32.09583333333333,23.5,41.5,24
temperature,2024-04-18,32.74545454545454,24.1,41.1,22
temperature,2024-04-19,32.00909090909091,21.4,42.0,22
temperature,2024-04-20,32.31666666666667,20.7,42.0,24
temperature,2024-04-21,33.44166666666667,25.4,41.6,24
temperature,2024-04-22,26.429166666666664,22.7,31.3,24
temperature,2024-04-23,28.958333333333332,22.3,37.1,24
temperature,2024-04-24,30.962500000000002,23.4,40.2,24
temperature,2024-04-25,31.9375,23.5,41.8,24
temperature,2024-04-26,32.916666666666664,24.6,41.9,24
temperature,2024-04-27,32.975,25.6,41.2,24
temperature,2024-04-28,28.379166666666666,23.1,32.6,24
temperature,2024-04-29,31.55217391304348,23.3,40.8,23
temperature,2024-04-30,34.112500000000004,26.3,42.7,24
temperature,2024-05-01,20.375,15.1,27.0,24
temperature,2024-05-02,23.054166666666664,15.7,31.3,24
temperature,2024-05-03,25.641666666666666,19.6,32.6,24
temperature,2024-05-04,31.558333333333334,23.4,40.3,24
temperature,2024-05-05,33.56666666666667,23.9,43.0,24
temperature,2024-05-06,30.691666666666666,24.0,36.9,24
temperature,2024-05-07,27.88695652173913,24.8,31.2,23
