facility_id,facility_name,row_index,feature_1,shap_1,feature_2,shap_2,feature_3,shap_3,risk_type,horizon
node/4445104811,Ramkrishna Care Hospital,0,dist_to_river_km,0.16828118635748593,latitude,-0.13917033261424147,river_level,0.11069655550179423,flood,7d
node/4445112827,Narayana Hrudayalaya Mmi Hospital (Managed By Narayana Hrudayalaya Pvt Ltd - Bangalore) - Raipur,1,dist_to_river_km,0.16582564743019892,latitude,-0.1387972796496105,river_level,0.11208015646127698,flood,7d
node/4445113471,Suyash Superspeciality Hospital,2,dist_to_river_km,-0.19422363541215856,latitude,-0.12532193456041663,river_level,0.07730424430868538,flood,7d
node/4445129008,Vardaan Hospital (Unit Of Jindal Medicare),3,dist_to_river_km,-0.23557547829057213,latitude,-0.1293359427080699,river_level,0.07166194284614721,flood,7d
node/4445137285,Bal Gopal Children Hospital and Research Institute,4,latitude,-0.13257682258849596,river_level,0.12459016643998186,dist_to_river_km,0.12353064420198163,flood,7d
node/5556568170,Navkar Hospital and Maternity Home,5,latitude,-0.13285055272572893,dist_to_river_km,0.12624436129195665,river_level,0.12464555435471114,flood,7d
node/6950645744,Karma Hospital,6,dist_to_river_km,-0.19472137182896038,latitude,-0.1253801823873275,river_level,0.0773077107496373,flood,7d
node/6950645749,Chhattisgarh Eye Hospital,7,dist_to_river_km,-0.19098884248145223,latitude,-0.1250322910793029,river_level,0.07756483194465971,flood,7d
node/6950645773,Devi Laxmi Hospital,8,dist_to_river_km,0.15537763196516005,latitude,-0.137211124600326,river_level,0.11687583565769197,flood,7d
node/6950646487,Sanjeevani Cbcc Usa Cancer Hospital,9,dist_to_river_km,0.1688999401410923,latitude,-0.13913823192749053,river_level,0.1102591630459533,flood,7d
node/6953541281,Aashirwad Fertility and Endoscopy Center,10,dist_to_river_km,0.1639386770987406,latitude,-0.1383560816400616,river_level,0.11316183880295398,flood,7d
node/6956627645,"Samarpan Hospital, Raipur",11,dist_to_river_km,-0.23688379750777266,latitude,-0.12915822778458874,river_level,0.07134181894078308,flood,7d
node/6956627650,Sai Sushrusha Hospital,12,latitude,-0.13221451537643825,river_level,0.12422899925207836,dist_to_river_km,0.11988308106183358,flood,7d
node/6956627655,Sai Kalayan Hospital And Icu,13,dist_to_river_km,-0.23576220292176098,latitude,-0.12935509040344578,river_level,0.0716434954247861,flood,7d
node/6956627660,Sai Baba Eye Hospital,14,dist_to_river_km,-0.22978103717897916,latitude,-0.12881531762304974,river_level,0.07233722762714659,flood,7d
node/6956627669,Raipur Institute Of Medical Sciences Hospital,15,dist_to_river_km,-0.1996887349693967,latitude,-0.10803740937638084,river_level,0.0689795804897031,flood,7d
node/6956629791,Prannath Mission Hospital,16,dist_to_river_km,-0.23592477861189942,latitude,-0.1293633225088936,river_level,0.07163396646004332,flood,7d
node/6956629796,Piles Care Hospital,17,dist_to_river_km,-0.1804781181890388,latitude,-0.12288319413161497,river_level,0.07947263176589653,flood,7d
